,alexa_rank,default_port,domain_age_days,domain_tokens,file_extension,fragment,host,host_len,ips,malicious_url,mxhosts,num_domain_tokens,num_path_tokens,path,path_len,path_tokens,port,query,registered_domain,scheme,tld,url,url_len,alexa_result,age_result,host_len_res,file_ext_result,tld_result,ip_result,geo_result,domain_result,total
1955,0,80,74,"['www', 'steamcommuntty', 'com']",,,www.steamcommuntty.com,22,"[{'geo': 'PL', 'ip': '185.24.218.86', 'type': 'A'}]",1,"[{'mxhost': 'mail.steamcommuntty.com', 'ips': [{'geo': 'PL', 'ip': '91.188.124.157', 'type': 'A'}]}]",3,3,/logln/home/,12,"['logln', 'home', '']",80,,steamcommuntty.com,http,com,http://www.steamcommuntty.com/logln/home/,41,0,1,0,0,0,0,0,0,1
1956,38,80,1001,"['sxp', 'microsoft', 'com']",,,sxp.microsoft.com,17,"[{'geo': 'US', 'ip': '70.37.57.244', 'type': 'A'}]",0,"[{'mxhost': 'microsoft-com.mail.protection.outlook.com', 'ips': [{'geo': 'US', 'ip': '207.46.163.138', 'type': 'A'}, {'geo': 'US', 'ip': '207.46.163.170', 'type': 'A'}, {'geo': 'US', 'ip': '207.46.163.215', 'type': 'A'}, {'geo': 'US', 'ip': '207.46.163.247', 'type': 'A'}]}]",3,4,/feeds/3.0/NewscenterStaging/,29,"['feeds', '3.0', 'NewscenterStaging', '']",80,,microsoft.com,http,com,http://sxp.microsoft.com/feeds/3.0/NewscenterStaging/,53,0,0,0,0,0,0,0,0,0
1957,18,80,727,"['pearlsofwillsdomdotcom', 'wordpress', 'com']",,,pearlsofwillsdomdotcom.wordpress.com,36,"[{'geo': 'US', 'ip': '76.74.254.120', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.11.238', 'type': 'A'}, {'geo': 'US', 'ip': '66.155.9.238', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.81.250', 'type': 'A'}, {'geo': 'US', 'ip': '192.0.80.250', 'type': 'A'}, {'geo': 'US', 'ip': '76.74.254.123', 'type': 'A'}]",0,"[{'mxhost': 'mail.automattic.com', 'ips': [{'geo': 'US', 'ip': '192.0.64.46', 'type': 'A'}]}]",3,1,/,1,[''],80,openidserver=1,wordpress.com,http,com,http://pearlsofwillsdomdotcom.wordpress.com/?openidserver=1,59,0,0,0,0,0,0,0,0,0
1958,0,80,89,"['5-4u', 'com']",,,5-4u.com,8,"[{'geo': 'US', 'ip': '50.63.202.5', 'type': 'A'}]",1,"[{'mxhost': 'mailstore1.secureserver.net', 'ips': [{'geo': 'US', 'ip': '68.178.213.37', 'type': 'A'}]}, {'mxhost': 'smtp.secureserver.net', 'ips': [{'geo': 'US', 'ip': '68.178.213.203', 'type': 'A'}]}]",2,4,/wp-includes/securedgc/securedgc/securedgc,42,"['wp-includes', 'securedgc', 'securedgc', 'securedgc']",80,,5-4u.com,http,com,http://5-4u.com/wp-includes/securedgc/securedgc/securedgc,57,0,1,0,0,0,0,0,0,1
1959,0,80,2368,"['promise0827', 'wiwe', 'com', 'tw']",,,promise0827.wiwe.com.tw,23,"[{'geo': 'TW', 'ip': '60.199.205.141', 'type': 'A'}]",0,"[{'mxhost': 'mail.wiwe.com.tw', 'ips': [{'geo': 'TW', 'ip': '211.76.137.146', 'type': 'A'}]}]",4,2,/counter/,9,"['counter', '']",80,1066621+11+4,wiwe.com.tw,http,tw,http://promise0827.wiwe.com.tw/counter/?1066621+11+4,52,0,0,0,0,0,0,0,0,0
1960,0,80,49,"['narmafzar24', 'ir']",html,,narmafzar24.ir,14,"[{'geo': 'FR', 'ip': '188.165.239.194', 'type': 'A'}]",1,"[{'mxhost': 'narmafzar24.ir', 'ips': [{'geo': 'FR', 'ip': '188.165.239.194', 'type': 'A'}]}]",2,5,/wp-includes/missingairlineMH370/flight/document/index.html,59,"['wp-includes', 'missingairlineMH370', 'flight', 'document', 'index.html']",80,,narmafzar24.ir,http,ir,http://narmafzar24.ir/wp-includes/missingairlineMH370/flight/document/index.html,80,0,1,0,0,1,0,0,0,2
1961,8,443,855,"['dev', 'twitter', 'com']",,,dev.twitter.com,15,"[{'geo': 'US', 'ip': '199.59.149.137', 'type': 'A'}]",0,"[{'mxhost': 'alt2.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'alt1.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}]",3,2,/docs/twitter-for-websites,26,"['docs', 'twitter-for-websites']",443,,twitter.com,https,com,https://dev.twitter.com/docs/twitter-for-websites,49,0,0,0,0,0,0,0,0,0
1962,64086,80,3159,"['www', 'xcf', 'cn']",,,www.xcf.cn,10,"[{'geo': 'CN', 'ip': '183.62.210.53', 'type': 'A'}]",0,"[{'mxhost': 'smtp.xcf.cn', 'ips': [{'geo': 'CN', 'ip': '59.40.185.37', 'type': 'A'}]}]",3,1,/,1,[''],80,,xcf.cn,http,cn,http://www.xcf.cn/,18,0,0,0,0,0,0,0,0,0
1963,0,80,65,"['altfeldeinvitatii', 'ro']",htm,,altfeldeinvitatii.ro,20,"[{'geo': 'RO', 'ip': '188.213.21.174', 'type': 'A'}]",1,"[{'mxhost': 'altfeldeinvitatii.ro', 'ips': [{'geo': 'RO', 'ip': '188.213.21.174', 'type': 'A'}]}]",2,3,/faiidj/2013gdocs/index.htm,27,"['faiidj', '2013gdocs', 'index.htm']",80,,altfeldeinvitatii.ro,http,ro,http://altfeldeinvitatii.ro/faiidj/2013gdocs/index.htm,54,0,1,0,0,1,0,0,0,2
1964,34,80,932,"['westeastsouthnorth', 'tumblr', 'com']",,,westeastsouthnorth.tumblr.com,29,"[{'geo': 'US', 'ip': '66.6.40.25', 'type': 'A'}, {'geo': 'US', 'ip': '66.6.40.19', 'type': 'A'}]",0,"[{'mxhost': 'ASPMX5.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '173.194.75.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400c:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX4.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.29.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400d:c04:0:0:0:1b', 'type': 'AAAA'}]}]",3,3,/post/83639430598/rio-celeste-costa-rica,40,"['post', '83639430598', 'rio-celeste-costa-rica']",80,,tumblr.com,http,com,http://westeastsouthnorth.tumblr.com/post/83639430598/rio-celeste-costa-rica,76,0,0,0,0,0,0,0,0,0
1965,19554,80,57,"['clique', 'pank', 'com', 'br']",,,clique.pank.com.br,18,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'alt1.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'alt2.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'aspmx2.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'aspmx3.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'aspmx4.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.29.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400d:c04:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'aspmx5.googlemail.com', 'ips': [{'geo': 'US', 'ip': '173.194.75.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400c:c03:0:0:0:1a', 'type': 'AAAA'}]}]",4,2,/cadastro/descadastro,21,"['cadastro', 'descadastro']",80,pidNews=j_0_VgwKAto=&amp;pIdEmail=PpQNvVP3SYBAG9tW_oAm3w==,pank.com.br,http,br,http://clique.pank.com.br/cadastro/descadastro?pidNews=j_0_VgwKAto=&amp;pIdEmail=PpQNvVP3SYBAG9tW_oAm3w==,105,0,1,0,0,1,0,0,0,2
1966,14,80,5647,"['service', 't', 'sina', 'com', 'cn']",php,,service.t.sina.com.cn,21,"[{'geo': 'CN', 'ip': '180.149.138.236', 'type': 'A'}]",0,"[{'mxhost': 'freemx3.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '60.28.2.248', 'type': 'A'}]}, {'mxhost': 'freemx.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx1.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx2.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '218.30.115.106', 'type': 'A'}]}]",5,3,/widget/list/list.php,21,"['widget', 'list', 'list.php']",80,"width=670&height=464&listid=111688393&uname=%E6%96%B0%E6%B5%AA%E8%B5%9B%E8%BD%A6&uid=1046561220&listname=%E6%96%B0%E6%B5%AA%E8%B5%9B%E8%BD%A6&color=CCCCCC,E1E1E1,444444,0082CB,FFFFFF,FFFFEA&showcreate=1&isborder=1&showtitle=2",sina.com.cn,http,cn,"http://service.t.sina.com.cn/widget/list/list.php?width=670&height=464&listid=111688393&uname=%E6%96%B0%E6%B5%AA%E8%B5%9B%E8%BD%A6&uid=1046561220&listname=%E6%96%B0%E6%B5%AA%E8%B5%9B%E8%BD%A6&color=CCCCCC,E1E1E1,444444,0082CB,FFFFFF,FFFFEA&showcreate=1&isborder=1&showtitle=2",275,0,0,0,0,0,0,0,0,0
1967,14,80,5647,"['shidefc', 'sina', 'com', 'cn']",,,shidefc.sina.com.cn,19,"[{'geo': 'US', 'ip': '174.35.52.138', 'type': 'A'}, {'geo': 'US', 'ip': '174.35.52.86', 'type': 'A'}]",0,"[{'mxhost': 'freemx.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx1.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx2.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '218.30.115.106', 'type': 'A'}]}, {'mxhost': 'freemx3.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '60.28.2.248', 'type': 'A'}]}]",4,1,/,1,[''],80,,sina.com.cn,http,cn,http://shidefc.sina.com.cn/,27,0,0,0,0,0,0,0,0,0
1968,20091,80,12,"['mexicanresetweb', '96', 'lt']",,,mexicanresetweb.96.lt,21,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mx1.hostinger.ru', 'ips': [{'geo': 'US', 'ip': '31.170.164.5', 'type': 'A'}]}]",3,1,/,1,[''],80,,96.lt,http,lt,http://mexicanresetweb.96.lt/,29,0,1,0,0,1,0,0,0,2
1969,14,80,5647,"['yue', 'sina', 'com', 'cn']",,,yue.sina.com.cn,15,"[{'geo': 'US', 'ip': '174.35.40.7', 'type': 'A'}, {'geo': 'US', 'ip': '174.35.39.16', 'type': 'A'}]",0,"[{'mxhost': 'freemx3.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '60.28.2.248', 'type': 'A'}]}, {'mxhost': 'freemx.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx1.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx2.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '218.30.115.106', 'type': 'A'}]}]",4,1,/,1,[''],80,,sina.com.cn,http,cn,http://yue.sina.com.cn/,23,0,0,0,0,0,0,0,0,0
1970,0,80,80,"['www', 'uttaradit-hosp', 'go', 'th']",php,,www.uttaradit-hosp.go.th,24,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mail.uttaradit-hosp.go.th', 'ips': [{'geo': 'TH', 'ip': '203.150.224.33', 'type': 'A'}]}]",4,5,/copd/images/Chase.index/chase/Logon.php,40,"['copd', 'images', 'Chase.index', 'chase', 'Logon.php']",80,LOB=RBGLogon&amp;_pageLabel=page_logonform,uttaradit-hosp.go.th,http,th,http://www.uttaradit-hosp.go.th/copd/images/Chase.index/chase/Logon.php?LOB=RBGLogon&amp;_pageLabel=page_logonform,114,0,1,0,0,1,0,0,0,2
1971,0,80,71,"['myprize', 'it']",,,myprize.it,10,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mx.cloudmail.it', 'ips': [{'geo': 'GB', 'ip': '195.81.182.151', 'type': 'A'}]}]",2,2,/wind/,6,"['wind', '']",80,,myprize.it,http,it,http://myprize.it/wind/,23,0,1,0,0,0,0,0,0,1
1972,13036,80,1770,"['static', 'xhamsterpremiumpass', 'com']",css,,static.xhamsterpremiumpass.com,30,"[{'geo': 'NL', 'ip': '88.208.16.47', 'type': 'A'}, {'geo': 'NL', 'ip': '88.208.16.59', 'type': 'A'}, {'geo': 'UA', 'ip': '2a02:b48:4000:4:0:0:0:10af', 'type': 'AAAA'}, {'geo': 'UA', 'ip': '2a02:b48:4000:4:0:0:0:10ae', 'type': 'AAAA'}]",0,"[{'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c03:0:0:0:1b', 'type': 'AAAA'}]}]",3,2,/css/tpl2.support.css,21,"['css', 'tpl2.support.css']",80,27,xhamsterpremiumpass.com,http,com,http://static.xhamsterpremiumpass.com/css/tpl2.support.css?27,61,0,0,0,0,0,0,0,0,0
1973,0,80,3,"['www', 'pastorsilassoares', 'com', 'br']",htm,,www.pastorsilassoares.com.br,28,"[{'geo': 'US', 'ip': '192.185.221.160', 'type': 'A'}]",1,"[{'mxhost': 'pastorsilassoares.com.br', 'ips': [{'geo': 'US', 'ip': '192.185.221.160', 'type': 'A'}]}]",4,3,/joe/doc/index.htm,18,"['joe', 'doc', 'index.htm']",80,,pastorsilassoares.com.br,http,br,http://www.pastorsilassoares.com.br/joe/doc/index.htm,53,0,1,0,0,1,0,0,0,2
1974,36,80,987,"['yuedu', '163', 'com']",,,yuedu.163.com,13,"[{'geo': 'CN', 'ip': '123.58.180.123', 'type': 'A'}, {'geo': 'CN', 'ip': '123.58.180.124', 'type': 'A'}]",0,"[{'mxhost': '163mx00.mxmail.netease.com', 'ips': [{'geo': 'CN', 'ip': '123.125.50.139', 'type': 'A'}, {'geo': 'CN', 'ip': '123.125.50.140', 'type': 'A'}]}, {'mxhost': '163mx01.mxmail.netease.com', 'ips': [{'geo': 'CN', 'ip': '220.181.14.139', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.138', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.137', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.136', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.135', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.143', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.142', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.141', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.140', 'type': 'A'}]}, {'mxhost': '163mx02.mxmail.netease.com', 'ips': [{'geo': 'CN', 'ip': '220.181.14.150', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.149', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.148', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.147', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.146', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.145', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.144', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.155', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.154', 'type': 'A'}]}, {'mxhost': '163mx03.mxmail.netease.com', 'ips': [{'geo': 'CN', 'ip': '220.181.14.158', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.157', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.156', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.164', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.163', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.162', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.161', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.160', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.159', 'type': 'A'}]}]",3,1,/,1,[''],80,,163.com,http,com,http://yuedu.163.com/,21,0,0,0,0,0,0,0,0,0
1975,94,80,1668,"['blog', 'netflix', 'com']",html,,blog.netflix.com,16,"[{'geo': 'US', 'ip': '173.194.79.121', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c01:0:0:0:79', 'type': 'AAAA'}]",0,"[{'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}]",3,3,/2014/04/the-case-against-isp-tolls.html,40,"['2014', '04', 'the-case-against-isp-tolls.html']",80,,netflix.com,http,com,http://blog.netflix.com/2014/04/the-case-against-isp-tolls.html,63,0,0,0,0,0,0,0,0,0
1976,0,80,81,"['parichi', 'by']",htm,,parichi.by,10,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mail01.hoster.by', 'ips': [{'geo': 'BY', 'ip': '93.125.30.150', 'type': 'A'}]}]",2,5,/pix/thumbs/81/prime/fosure.htm,31,"['pix', 'thumbs', '81', 'prime', 'fosure.htm']",80,,parichi.by,http,by,http://parichi.by/pix/thumbs/81/prime/fosure.htm,48,0,1,0,0,1,0,0,0,2
1977,29935,80,724,"['krbo', 'bandainamco-ol', 'jp']",,,krbo.bandainamco-ol.jp,22,"[{'geo': 'JP', 'ip': '210.129.199.4', 'type': 'A'}]",0,"[{'mxhost': 'bandainamco-ol.jp', 'ips': [{'geo': 'JP', 'ip': '111.89.179.85', 'type': 'A'}]}]",3,1,/,1,[''],80,,bandainamco-ol.jp,http,jp,http://krbo.bandainamco-ol.jp/,30,0,0,0,0,0,0,0,0,0
1978,29,80,1750,"['fr', 'ask', 'com']",js,,fr.ask.com,10,"[{'geo': 'US', 'ip': '23.3.75.51', 'type': 'A'}, {'geo': 'US', 'ip': '23.3.75.75', 'type': 'A'}]",0,"[{'mxhost': 'mxb-0015af01.gslb.pphosted.com', 'ips': [{'geo': 'US', 'ip': '208.86.201.125', 'type': 'A'}]}, {'mxhost': 'mxa-0015af01.gslb.pphosted.com', 'ips': [{'geo': 'US', 'ip': '208.86.201.125', 'type': 'A'}]}]",3,4,/st/c/js/ask_unified-846e61d9870534b40a64bd4c1252bf1d0f50c43f.js,64,"['st', 'c', 'js', 'ask_unified-846e61d9870534b40a64bd4c1252bf1d0f50c43f.js']",80,,ask.com,http,com,http://fr.ask.com/st/c/js/ask_unified-846e61d9870534b40a64bd4c1252bf1d0f50c43f.js,81,0,0,0,0,0,0,0,0,0
1979,0,80,44,"['coparedirect', 'com']",php,,coparedirect.com,16,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mx.uhserver.com', 'ips': [{'geo': 'BR', 'ip': '200.147.36.29', 'type': 'A'}]}]",2,2,/portal/ssl188.php,18,"['portal', 'ssl188.php']",80,safe=ativadaseguranca,coparedirect.com,http,com,http://coparedirect.com/portal/ssl188.php?safe=ativadaseguranca,63,0,1,0,0,0,0,0,0,1
1980,5538,80,2383,"['xmwb', 'xinmin', 'cn']",htm,,xmwb.xinmin.cn,14,"[{'geo': 'CN', 'ip': '210.74.227.239', 'type': 'A'}]",0,"[{'mxhost': 'mail1.xinmin.cn', 'ips': [{'geo': 'CN', 'ip': '203.156.248.207', 'type': 'A'}]}]",3,4,/html/2014-02/11/content_22_5.htm,33,"['html', '2014-02', '11', 'content_22_5.htm']",80,,xinmin.cn,http,cn,http://xmwb.xinmin.cn/html/2014-02/11/content_22_5.htm,54,0,0,0,0,0,0,0,0,0
1981,14,80,5647,"['career', 'sina', 'com', 'cn']",,,career.sina.com.cn,18,"[{'geo': 'CN', 'ip': '61.172.201.176', 'type': 'A'}]",0,"[{'mxhost': 'freemx2.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '218.30.115.106', 'type': 'A'}]}, {'mxhost': 'freemx3.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '60.28.2.248', 'type': 'A'}]}, {'mxhost': 'freemx.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx1.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}]",4,1,/,1,[''],80,,sina.com.cn,http,cn,http://career.sina.com.cn/,26,0,0,0,0,0,0,0,0,0
1982,29,80,1750,"['mx', 'ask', 'com']",css,,mx.ask.com,10,"[{'geo': 'US', 'ip': '66.235.120.224', 'type': 'A'}]",0,"[{'mxhost': 'mxa-0015af01.gslb.pphosted.com', 'ips': [{'geo': 'US', 'ip': '208.86.201.125', 'type': 'A'}]}, {'mxhost': 'mxb-0015af01.gslb.pphosted.com', 'ips': [{'geo': 'US', 'ip': '208.86.201.125', 'type': 'A'}]}]",3,4,/st/c/css/ask_homepage-a77519b44cda6dbf2dfb09db2db4a412d0036344.css,67,"['st', 'c', 'css', 'ask_homepage-a77519b44cda6dbf2dfb09db2db4a412d0036344.css']",80,,ask.com,http,com,http://mx.ask.com/st/c/css/ask_homepage-a77519b44cda6dbf2dfb09db2db4a412d0036344.css,84,0,0,0,0,0,0,0,0,0
1983,0,80,64,"['www', 'montse-hs', 'nl']",html,,www.montse-hs.nl,16,"[{'geo': 'NL', 'ip': '31.186.169.64', 'type': 'A'}]",1,"[{'mxhost': 'mail.montse-hs.nl', 'ips': [{'geo': 'NL', 'ip': '31.186.169.64', 'type': 'A'}]}]",3,4,/iTunes/S57F52N34SbfA5W05588921/WebObjects/iTunesConnect.html,61,"['iTunes', 'S57F52N34SbfA5W05588921', 'WebObjects', 'iTunesConnect.html']",80,,montse-hs.nl,http,nl,http://www.montse-hs.nl/iTunes/S57F52N34SbfA5W05588921/WebObjects/iTunesConnect.html,84,0,1,0,0,1,0,0,0,2
